OKE-430,10-10-2022,13:47,3495,42
TTS-547,10-10-2022,13:47,4055,46
MXB-678,10-10-2022,13:47,4472,42
ZIE-563,10-10-2022,13:50,4397,47
PVJ-185,10-10-2022,13:50,4330,44
TCP-204,10-10-2022,13:52,3073,42
UEW-557,10-10-2022,13:52,3901,44
HBK-058,10-10-2022,13:52,3746,44
PSS-884,10-10-2022,13:55,5008,29
WXW-365,10-10-2022,13:55,5749,27
VIT-706,10-10-2022,13:57,4513,45
PTN-864,10-10-2022,13:59,5155,28
JHM-920,10-10-2022,14:03,4892,43
YPZ-527,10-10-2022,14:07,5438,27
POX-403,10-10-2022,14:10,4718,41
XZC-722,10-10-2022,14:12,5305,27
MKB-476,10-10-2022,14:15,3701,42
DLA-334,10-10-2022,14:16,3842,47
RGU-931,10-10-2022,14:19,4853,47
ZOV-400,10-10-2022,14:19,5920,25
CFJ-845,10-10-2022,14:21,3810,46
GSQ-034,10-10-2022,14:24,4833,43
XSU-022,10-10-2022,14:26,4401,40
XSY-706,10-10-2022,14:28,4473,45
LBF-780,10-10-2022,14:29,3759,42
PDA-773,10-10-2022,14:33,4789,42
GVQ-261,10-10-2022,14:33,5255,25
DCJ-025,10-10-2022,14:35,5072,29
AON-614,10-10-2022,14:36,4534,47
IGR-989,10-10-2022,14:36,5438,30
EXI-862,10-10-2022,14:36,4979,44
TLQ-069,10-10-2022,14:36,3739,41
JKZ-617,10-10-2022,14:36,4006,43
HOR-789,10-10-2022,14:37,5062,29
KEC-656,10-10-2022,14:40,2815,46
BME-046,10-10-2022,14:42,5129,29
LAK-050,10-10-2022,14:43,4904,41
PIV-120,10-10-2022,14:45,4374,44
YXZ-959,10-10-2022,14:47,5273,31
JVP-138,10-10-2022,14:49,4412,42
YUS-518,10-10-2022,14:52,4951,44
IJA-963,10-10-2022,14:56,5493,27
WZF-569,10-10-2022,14:59,4464,42
QMU-673,10-10-2022,15:01,3958,44
UOJ-694,10-10-2022,15:05,4677,41
JFO-863,10-10-2022,15:09,6185,26
OKZ-747,10-10-2022,15:09,3665,42
NUQ-783,10-10-2022,15:12,4204,40
FZO-474,10-10-2022,15:14,3583,46
ANK-005,10-10-2022,15:16,4086,47
UKG-076,10-10-2022,15:17,4258,44
SWT-248,10-10-2022,15:19,4198,43
ZAC-820,10-10-2022,15:22,5132,30
WRX-006,10-10-2022,15:26,3194,45
YNR-771,10-10-2022,15:26,4260,45
GKD-207,10-10-2022,15:26,5243,29
AQD-839,10-10-2022,15:27,4509,41
XLU-747,10-10-2022,15:27,5996,32
LQX-229,10-10-2022,15:28,5073,28
DIF-526,10-10-2022,15:32,4789,40
AAR-416,10-10-2022,15:35,3591,41
ITN-710,10-10-2022,15:38,4851,44
TNV-601,10-10-2022,15:38,3688,47
UCH-224,10-10-2022,15:41,5414,27
JER-360,10-10-2022,15:41,5430,27
BBL-871,10-10-2022,15:42,5252,25
KSK-525,10-10-2022,15:42,3135,44
SIW-152,10-10-2022,15:45,3717,43
VCW-460,10-10-2022,15:46,3563,46
LQK-849,10-10-2022,15:49,3487,40
WKO-074,10-10-2022,15:49,4077,40
APK-568,10-10-2022,15:49,3601,47
EFW-636,10-10-2022,15:49,4608,41
UMJ-604,10-10-2022,15:51,5352,30
TOS-176,10-10-2022,15:55,4074,45
TIS-797,10-10-2022,15:55,4859,41
DHD-090,10-10-2022,15:55,3517,42
FTU-383,10-10-2022,15:57,6169,27
DTB-546,10-10-2022,15:59,4224,47
FKO-181,10-10-2022,16:00,3570,40
YMP-426,10-10-2022,16:00,5592,30
SNU-725,10-10-2022,16:00,4391,44
LCI-516,10-10-2022,16:03,5044,31
HCC-888,10-10-2022,16:07,4324,46
CHL-241,10-10-2022,16:09,4477,40
UOF-690,10-10-2022,16:13,3521,46
MOU-869,10-10-2022,16:15,4274,43
DVA-563,10-10-2022,16:16,5258,25
GVC-198,10-10-2022,16:17,4741,44
IAC-403,10-10-2022,16:17,3305,47
PDM-380,10-10-2022,16:18,5433,30
TQQ-135,10-10-2022,16:22,4499,45
ZRD-110,10-10-2022,16:26,4590,40
IIA-004,10-10-2022,16:27,4639,43
USH-686,10-10-2022,16:31,5403,30
HXG-637,10-10-2022,16:32,3457,40
YCM-874,10-10-2022,16:36,4283,42
TJM-416,10-10-2022,16:38,3853,44
UPO-211,10-10-2022,16:38,5042,31
QSD-446,10-10-2022,16:39,3657,42
HZR-934,10-10-2022,16:40,4067,44
HMV-112,10-10-2022,16:44,5445,30
VAD-278,10-10-2022,16:47,3931,42
GSH-918,10-10-2022,16:50,5574,26
VJU-629,10-10-2022,16:54,4141,41
GDE-925,10-10-2022,16:56,5525,29
RPK-226,10-10-2022,16:59,3424,40
LLV-314,10-10-2022,17:01,4141,46
AHF-087,10-10-2022,17:01,3906,40
QNL-199,10-10-2022,17:05,5050,29
JPD-441,10-10-2022,17:08,3849,41
QJQ-291,10-10-2022,17:09,4585,45
YXU-508,10-10-2022,17:13,5341,28
WLG-749,10-10-2022,17:13,4281,40
OMF-065,10-10-2022,17:14,4420,46
FYW-792,10-10-2022,17:16,4388,42
PYX-175,10-10-2022,17:16,4590,40
KKM-900,10-10-2022,17:17,4161,44
GCI-847,10-10-2022,17:18,4504,43
VGH-542,10-10-2022,17:20,5118,29
KKU-007,10-10-2022,17:20,3817,40
YDA-680,10-10-2022,17:24,3405,47
WLA-366,10-10-2022,17:24,5241,25
HFW-018,10-10-2022,17:28,6081,25
CLT-041,10-10-2022,17:29,3884,41
NOG-955,10-10-2022,17:29,4837,46
RXV-312,10-10-2022,17:31,4888,43
MGO-634,10-10-2022,17:33,4212,42
LSS-152,10-10-2022,17:34,3950,46
TKA-457,10-10-2022,17:37,4487,47
UQB-984,10-10-2022,17:37,4338,46
QNQ-675,10-10-2022,17:37,3443,43
WVD-675,10-10-2022,17:40,5532,26
VRY-866,10-10-2022,17:43,3697,43
VCX-550,10-10-2022,17:44,4572,45
FXJ-452,10-10-2022,17:48,4541,46
IPH-089,10-10-2022,17:50,4775,47
EEW-957,10-10-2022,17:54,4128,45
QHI-542,10-10-2022,17:56,3606,46
ZRF-481,10-10-2022,17:59,3891,42
GTE-445,10-10-2022,18:00,2900,46
PSB-199,10-10-2022,18:00,4341,46
EGK-414,10-10-2022,18:00,4267,44
EFP-409,10-10-2022,18:02,5736,27
VIA-341,10-10-2022,18:04,4510,45
IOO-685,10-10-2022,18:06,2674,43
DQO-042,10-10-2022,18:06,5272,26
OZG-602,10-10-2022,18:10,4938,45
GTJ-893,10-10-2022,18:10,5469,32
EYD-343,10-10-2022,18:10,3226,43
UAZ-431,10-10-2022,18:13,4822,41
THZ-238,10-10-2022,18:15,3453,42
QQK-936,10-10-2022,18:19,4186,40
GVJ-756,10-10-2022,18:20,4995,47
AWO-526,10-10-2022,18:24,2857,46
IPS-004,10-10-2022,18:25,4871,45
TVU-419,10-10-2022,18:27,3696,46
PRE-685,10-10-2022,18:31,3481,41
ILO-154,10-10-2022,18:33,5481,25
DDT-150,10-10-2022,18:34,5063,30
WYE-641,10-10-2022,18:37,5317,31
FOZ-732,10-10-2022,18:38,5618,30
ARL-502,10-10-2022,18:39,3305,40
DIY-326,10-10-2022,18:43,3732,46
KPC-469,10-10-2022,18:46,4588,44
PVZ-808,10-10-2022,18:48,5319,29
LMO-183,10-10-2022,18:51,3865,42
UHQ-234,10-10-2022,18:54,5410,29
ADL-012,10-10-2022,18:57,5625,26
IBU-874,10-11-2022,06:00,5575,25
DVE-119,10-11-2022,06:01,5218,31
DUP-166,10-11-2022,06:04,3935,41
BDR-180,10-11-2022,06:04,3310,46
WMN-466,10-11-2022,06:07,5913,32
UBR-141,10-11-2022,06:09,4248,42
CME-906,10-11-2022,06:10,4826,46
TFZ-813,10-11-2022,06:10,4542,44
KNP-965,10-11-2022,06:10,3241,47
DBR-149,10-11-2022,06:12,4285,47
KAG-918,10-11-2022,06:14,4093,47
QNA-882,10-11-2022,06:14,4657,42
PHR-043,10-11-2022,06:14,4195,43
LAT-554,10-11-2022,06:14,4882,40
RXB-897,10-11-2022,06:14,4505,46
MSH-715,10-11-2022,06:17,5382,31
IYK-380,10-11-2022,06:20,4695,40
WTL-712,10-11-2022,06:20,4733,44
IBP-590,10-11-2022,06:22,5585,25
OPE-502,10-11-2022,06:24,5768,28
PCW-618,10-11-2022,06:28,3160,46
RGP-410,10-11-2022,06:32,5349,32
VPY-426,10-11-2022,06:33,4526,40
SKK-402,10-11-2022,06:35,5021,29
XZG-315,10-11-2022,06:35,6188,31
SUD-249,10-11-2022,06:39,5651,31
FGS-842,10-11-2022,06:41,4331,46
BPO-607,10-11-2022,06:44,6001,25
EBH-561,10-11-2022,06:45,4921,42
PKA-920,10-11-2022,06:46,3723,45
UDZ-415,10-11-2022,06:48,3739,43
RZQ-888,10-11-2022,06:52,4003,46
IIW-230,10-11-2022,06:55,5313,25
OAP-110,10-11-2022,06:59,4832,44
GCQ-606,10-11-2022,07:01,4404,46
VZN-526,10-11-2022,07:01,5512,30
HAA-133,10-11-2022,07:04,5762,25
ZIU-504,10-11-2022,07:07,4265,42
WFK-774,10-11-2022,07:07,3805,47
SAB-858,10-11-2022,07:10,4434,45
XAR-897,10-11-2022,07:12,4331,44
TPI-741,10-11-2022,07:13,2784,40
SVU-556,10-11-2022,07:14,3485,45
BCN-626,10-11-2022,07:18,5549,30
RHC-942,10-11-2022,07:20,3838,42
JMJ-031,10-11-2022,07:21,4438,43
IXJ-772,10-11-2022,07:21,5952,29
AMX-482,10-11-2022,07:24,5569,31
MLO-613,10-11-2022,07:26,4964,46
YZN-577,10-11-2022,07:28,3502,44
OTZ-835,10-11-2022,07:28,3821,41
ICO-085,10-11-2022,07:28,4511,40
NWO-507,10-11-2022,07:30,5298,29
GCV-529,10-11-2022,07:30,4577,47
VLJ-837,10-11-2022,07:33,6142,27
TUK-154,10-11-2022,07:33,4533,45
DUJ-971,10-11-2022,07:36,4484,41
CPK-099,10-11-2022,07:40,5633,27
ESA-933,10-11-2022,07:43,5927,28
FFT-868,10-11-2022,07:43,2873,41
BQC-307,10-11-2022,07:45,3773,44
FYY-370,10-11-2022,07:46,4458,42
AGM-456,10-11-2022,07:50,3596,40
CAS-146,10-11-2022,07:50,5055,31
YFB-982,10-11-2022,07:51,5304,27
ZWL-740,10-11-2022,07:55,5425,26
IBH-823,10-11-2022,07:56,4665,40
TOD-071,10-11-2022,07:56,4408,40
ZMG-458,10-11-2022,07:57,5026,28
OLW-627,10-11-2022,08:01,4318,41
MPA-701,10-11-2022,08:02,5977,32
LLH-075,10-11-2022,08:02,4819,43
KHJ-015,10-11-2022,08:06,4975,41
KAB-819,10-11-2022,08:10,5506,32
YBA-551,10-11-2022,08:12,4760,43
LAO-657,10-11-2022,08:15,4683,41
IFJ-552,10-11-2022,08:19,4874,46
GBP-501,10-11-2022,08:20,4214,41
GMX-232,10-11-2022,08:21,5535,29
PPQ-807,10-11-2022,08:24,5770,31
KJH-305,10-11-2022,08:25,3840,47
XWE-927,10-11-2022,08:26,4210,46
UJB-017,10-11-2022,08:30,4949,46
QJH-393,10-11-2022,08:31,3168,45
PZC-926,10-11-2022,08:34,3765,47
QCM-142,10-11-2022,08:35,5641,31
JXE-209,10-11-2022,08:35,4261,43
RHU-144,10-11-2022,08:37,4311,41
MLD-679,10-11-2022,08:37,2733,43
SQA-698,10-11-2022,08:39,5748,29
ZBN-348,10-11-2022,08:41,5075,30
ROU-019,10-11-2022,08:43,6060,26
OSP-822,10-11-2022,08:47,4867,47
MGC-942,10-11-2022,08:49,5346,31
YMI-155,10-11-2022,08:51,4414,40
WZK-982,10-11-2022,08:55,4271,47
IUD-007,10-11-2022,08:57,5470,28
JVU-627,10-11-2022,08:58,3489,44
DAA-110,10-11-2022,09:01,5064,25
CHS-252,10-11-2022,09:05,4243,46
ORG-016,10-11-2022,09:07,4948,45
BMR-757,10-11-2022,09:11,5923,25
NPF-130,10-11-2022,09:12,3923,46
TYX-109,10-11-2022,09:14,4836,43
LPX-113,10-11-2022,09:17,4326,42
PBN-608,10-11-2022,09:21,3659,46
OOG-633,10-11-2022,09:21,4847,41
BWY-537,10-11-2022,09:21,5473,25
MDR-995,10-11-2022,09:24,4372,45
JYT-100,10-11-2022,09:28,5209,28
UEO-577,10-11-2022,09:30,5688,25
VRD-867,10-11-2022,09:30,3873,47
HOW-626,10-11-2022,09:31,3462,41
EOV-490,10-11-2022,09:32,4241,42
CGH-428,10-11-2022,09:35,4541,46
FKN-705,10-11-2022,09:38,6072,30
SJY-773,10-11-2022,09:42,5578,25
HOK-504,10-11-2022,09:45,5066,30
LUH-096,10-11-2022,09:47,4792,47
SPK-886,10-11-2022,09:51,4784,43
DQD-777,10-11-2022,09:52,4596,40
WGH-948,10-11-2022,09:52,5357,25
ZMP-123,10-11-2022,09:54,5156,29
UZZ-548,10-11-2022,09:54,5070,28
WHB-160,10-11-2022,09:55,3966,43
OFP-425,10-11-2022,09:57,4412,40
AWV-774,10-11-2022,09:58,5505,30
SXC-982,10-11-2022,09:59,4778,41
RVO-611,10-11-2022,10:00,4461,45
WZD-695,10-11-2022,10:02,3766,47
ERD-653,10-11-2022,10:02,4935,47
AKE-465,10-11-2022,10:04,4165,44
FEY-121,10-11-2022,10:05,5516,26
LMD-668,10-11-2022,10:05,5114,32
FMC-938,10-11-2022,10:06,4990,44
DCE-392,10-11-2022,10:07,4927,42
KXY-504,10-11-2022,10:07,4470,42
DWG-175,10-11-2022,10:09,3604,42
AVG-049,10-11-2022,10:11,4426,42
IDV-885,10-11-2022,10:13,3023,44
WFQ-600,10-11-2022,10:15,4810,46
ZAF-965,10-11-2022,10:19,4927,45
QNW-959,10-11-2022,10:21,4722,44
RPD-256,10-11-2022,10:23,6281,29
XNK-214,10-11-2022,10:25,3316,46
NAV-898,10-11-2022,10:29,4061,40
NHN-618,10-11-2022,10:33,4193,41
LTM-141,10-11-2022,10:33,5316,30
OPZ-138,10-11-2022,10:33,4069,41
COC-187,10-11-2022,10:34,4435,41
SHR-007,10-11-2022,10:38,5517,28
SMG-927,10-11-2022,10:38,5143,30
BRZ-007,10-11-2022,10:40,3956,42
FQJ-872,10-11-2022,10:40,3962,46
CEY-330,10-11-2022,10:40,4469,42
SGZ-104,10-11-2022,10:41,5235,28
PVQ-327,10-11-2022,10:43,6355,25
VAE-236,10-11-2022,10:45,5175,32
OGF-971,10-11-2022,10:48,5168,28
YYJ-459,10-11-2022,10:49,3460,41
MMD-765,10-11-2022,10:49,4371,46
DJS-080,10-11-2022,10:50,4722,46
HQM-481,10-11-2022,10:50,5314,29
KLY-488,10-11-2022,10:54,5161,31
SSJ-221,10-11-2022,10:56,2833,43
YLR-694,10-11-2022,10:58,3492,40
LSF-324,10-11-2022,11:01,4020,45
LJB-808,10-11-2022,11:02,4146,43
DQU-325,10-11-2022,11:04,4783,42
NJW-024,10-11-2022,11:08,4324,40
XCH-643,10-11-2022,11:12,4664,44
PPM-180,10-11-2022,11:15,3968,47
OYQ-493,10-11-2022,11:16,3255,44
XXH-583,10-11-2022,11:19,3965,46
BCO-512,10-11-2022,11:20,4030,45
DYO-589,10-11-2022,11:20,4485,43
GEI-134,10-11-2022,11:24,4622,42
YMO-838,10-11-2022,11:26,5131,27
XFA-907,10-11-2022,11:26,5107,29
USE-099,10-11-2022,11:26,4381,40
SRI-079,10-11-2022,11:26,4320,46
AQP-238,10-11-2022,11:30,4834,46
ZZW-878,10-11-2022,11:32,3738,40
MGJ-608,10-11-2022,11:35,3891,43
JQV-188,10-11-2022,11:39,4571,44
OYX-226,10-11-2022,11:41,4671,42
UFM-829,10-11-2022,11:42,4222,40
TJG-483,10-11-2022,11:46,3280,45
DZN-014,10-11-2022,11:48,5582,25
MSB-309,10-11-2022,11:50,5398,29
LQH-264,10-11-2022,11:50,2885,40
LDH-170,10-11-2022,11:52,4970,47
CNH-448,10-11-2022,11:55,5165,26
MQB-184,10-11-2022,11:55,4903,43
LQW-295,10-11-2022,11:58,3748,45
ZOE-848,10-11-2022,11:59,5066,30
TSO-068,10-11-2022,12:00,4697,47
WRX-224,10-11-2022,12:00,4979,44
UZU-337,10-11-2022,12:01,4099,46
XSU-722,10-11-2022,12:02,4575,46
AMJ-975,10-11-2022,12:02,4901,43
LXK-387,10-11-2022,12:04,4850,45
VRP-066,10-11-2022,12:08,4419,40
GZD-042,10-11-2022,12:10,5480,31
YAN-057,10-11-2022,12:14,4578,47
